player_name,goals,xG,Actual to xG,Goals to xG %,assists,xA,Assists to xA %,Actual to xA,year,age
Emerson,1,1.005102353170514,-0.0051023531705141,-0.5076451323011181,0,0.8198722722008824,-100.0,-0.8198722722008824,2022,23.0
Michael Keane,1,1.3261511586606505,-0.3261511586606505,-24.59381470435449,2,1.0489701740443709,90.6631903830853,0.9510298259556292,2022,29.0
James Tarkowski,1,3.02016625367105,-2.02016625367105,-66.88923999516625,1,3.46320622228086,-71.12502300422058,-2.46320622228086,2022,29.0
Rob Holding,1,0.3741819858551025,0.6258180141448975,167.2496372893905,0,0.0,,0.0,2022,26.0
Nampalys Mendy,1,0.0925476998090744,0.9074523001909256,980.5238834276774,0,0.0272580198943614,-100.0,-0.0272580198943614,2022,30.0
Pontus Jansson,1,0.1967248991131782,0.8032751008868217,408.3240629467488,0,0.0,,0.0,2022,31.0
Lucas Digne,1,0.4971364550292492,0.5028635449707508,101.1520156857466,0,1.567529585212469,-100.0,-1.567529585212469,2022,29.0
Pablo Sarabia,1,2.5362928099930286,-1.5362928099930286,-60.5723757107229,0,0.7747617959976196,-100.0,-0.7747617959976196,2022,30.0
Mateo Kovacic,1,1.3262846283614635,-0.3262846283614635,-24.60140315164223,2,1.793226939626038,11.530780393979729,0.2067730603739619,2022,28.0
Jonny,1,0.1871340097859501,0.8128659902140499,434.3764081920931,0,0.5784888137131929,-100.0,-0.5784888137131929,2022,29.0
Cristiano Ronaldo,1,2.1407179944217205,-1.1407179944217205,-53.28670088233021,0,0.3078578971326351,-100.0,-0.3078578971326351,2022,37.0
Christian Pulisic,1,1.8723955135792487,-0.8723955135792492,-46.592480448299526,1,0.4368242975324392,128.92499470584931,0.5631757024675608,2022,23.0
Oleksandr Zinchenko,1,1.1754031758755443,-0.1754031758755443,-14.922809421957576,2,1.958403613418341,2.1239945788832424,0.041596386581659,2022,25.0
Issa Diop,1,0.1913936026394367,0.8086063973605633,422.48350321503887,0,0.5267390348017216,-100.0,-0.5267390348017216,2022,25.0
Lucas Moura,1,0.7378932386636734,0.2621067613363266,35.52095988994324,0,0.2311347499489784,-100.0,-0.2311347499489784,2022,29.0
Ricardo Pereira,1,0.0841288976371288,0.9158711023628712,1088.652208796645,1,0.4153192117810249,140.77865209068278,0.5846807882189751,2022,28.0
Serge Aurier,1,0.6691436963155866,0.3308563036844134,49.44473145397046,0,0.802479786798358,-100.0,-0.802479786798358,2022,29.0
Neal Maupay,1,5.434799870476127,-4.434799870476127,-81.60005844129834,0,0.3525178078562021,-100.0,-0.3525178078562021,2022,25.0
Marc Roca,1,2.0919028762727976,-1.0919028762727976,-52.196633441141,2,3.2171000884845853,-37.8322108423397,-1.2171000884845853,2022,25.0
Estupiñán,1,2.3249325277283788,-1.3249325277283788,-56.9879990892867,5,5.642439822666347,-11.385851561687735,-0.642439822666347,2022,24.0
Caglar Söyüncü,1,0.3382616676390171,0.6617383323609829,195.62912256057655,0,0.1161900013685226,-100.0,-0.1161900013685226,2022,27.0
Scott McTominay,1,1.8013716908171773,-0.8013716908171773,-44.48674834307192,0,1.078185809776187,-100.0,-1.078185809776187,2022,25.0
Tosin Adarabioyo,1,0.5782807385548949,0.4217192614451051,72.92638909242733,0,0.2267771176993847,-100.0,-0.2267771176993847,2022,24.0
Sam Surridge,1,1.692672897130251,-0.6926728971302509,-40.92184014434242,0,0.051858801394701,-100.0,-0.051858801394701,2022,24.0
Gonçalo Guedes,1,1.2725390158593657,-0.2725390158593657,-21.41694772912843,1,0.5424784012138844,84.33913640844246,0.4575215987861156,2022,25.0
Kenny Tete,1,0.7199479946866632,0.2800520053133368,38.89892150268736,5,2.3401720114052296,113.65950774693668,2.6598279885947704,2022,26.0
Richarlison,1,3.516935642808676,-2.516935642808676,-71.56615583669353,3,1.7408953551203012,72.32511943790503,1.2591046448796988,2022,25.0
Lewis Dunk,1,2.040725097060204,-1.040725097060204,-50.99780948249402,0,0.8655232125893235,-100.0,-0.8655232125893235,2022,30.0
Orel Mangala,1,0.3729460705071687,0.6270539294928312,168.13528257318856,1,0.4247147068381309,135.45217151642558,0.575285293161869,2022,24.0
Will Hughes,1,0.5347504764795303,0.4652495235204696,87.0031059314594,1,0.7693945411592722,29.97232843545613,0.2306054588407278,2022,27.0
Lyanco,1,0.7209816901013255,0.2790183098986745,38.69977750190324,1,0.3901645038276911,156.30214696353605,0.6098354961723089,2022,25.0
Joachim Andersen,1,1.8502881033346057,-0.8502881033346057,-45.95436255587489,0,1.4228478781878948,-100.0,-1.4228478781878948,2022,26.0
Júnior Firpo,1,0.1414232105016708,0.8585767894983292,607.0975099863016,1,0.9512499049305916,5.124846248785222,0.0487500950694084,2022,26.0
Rayan Ait Nouri,1,1.129896778613329,-0.1298967786133289,-11.49634029161012,0,0.7609243048354983,-100.0,-0.7609243048354983,2022,21.0
Conor Coady,1,0.6148279123008251,0.3851720876991749,62.64713751491434,1,0.4616532074287534,116.6128132347763,0.5383467925712466,2022,29.0
Matt Doherty,1,0.8726177029311657,0.1273822970688343,14.597720931050436,0,0.2881163954734802,-100.0,-0.2881163954734802,2022,30.0
Mohamed Elyounoussi,1,3.06923589669168,-2.06923589669168,-67.41860079644263,1,1.825184103101492,-45.21100647870405,-0.8251841031014919,2022,27.0
Duje Caleta-Car,1,1.0882597099989653,-0.0882597099989652,-8.110169768119889,0,0.0416763015091419,-100.0,-0.0416763015091419,2022,26.0
Sean Longstaff,1,4.526227671653032,-3.5262276716530323,-77.90654663125268,4,3.4510617526248097,15.90635829560797,0.5489382473751903,2022,24.0
Christian Nørgaard,1,1.347744394093752,-0.3477443940937519,-25.80195440750333,3,3.110040994361043,-3.538248999307833,-0.1100409943610429,2022,28.0
Tim Ream,1,0.4944004062563181,0.5055995937436819,102.2652059637584,0,0.0717986021190881,-100.0,-0.0717986021190881,2022,34.0
Oliver Skipp,1,0.2079088976606726,0.7920911023393273,380.97989612358793,0,0.542324174195528,-100.0,-0.542324174195528,2022,21.0
Benoit Badiashile Mukinayi,1,1.2135351449251175,-0.2135351449251175,-17.596123673723017,0,0.6913552954792976,-100.0,-0.6913552954792976,2022,22.0
Diogo Dalot,1,2.207693471573293,-1.2076934715732932,-54.70385663244459,2,1.91371291410178,4.508883504019202,0.0862870858982203,2022,23.0
Dan Burn,1,2.2566577959805727,-1.2566577959805727,-55.686679576267984,0,2.0211693542078137,-100.0,-2.0211693542078137,2022,30.0
Harvey Elliott,1,2.027079835534096,-1.0270798355340962,-50.66795187489399,2,3.9797140900045633,-49.7451335757211,-1.9797140900045636,2022,19.0
Wesley Fofana,1,0.8552336050197482,0.1447663949802518,16.92711723797488,0,0.0366367762908339,-100.0,-0.0366367762908339,2022,21.0
Marc Guehi,1,1.6622220277786257,-0.6622220277786257,-39.83956515506004,0,0.6576718036085367,-100.0,-0.6576718036085367,2022,22.0
John McGinn,1,1.9473767010495069,-0.9473767010495068,-48.648866988032346,3,3.408585306257009,-11.98694676958751,-0.408585306257009,2022,27.0
Arnaut Danjuma Groeneveld,1,0.6234146766364574,0.3765853233635425,60.40687482613555,0,0.0274659004062414,-100.0,-0.0274659004062414,2022,26.0
Reece James,1,1.0140665946528316,-0.0140665946528315,-1.3871470302842677,1,3.066504817456007,-67.3895832705847,-2.066504817456007,2022,22.0
Neco Williams,1,1.469770667143166,-0.469770667143166,-31.962174619818228,0,1.4695117715746164,-100.0,-1.4695117715746164,2022,21.0
Armando Broja,1,0.8572464846074581,0.1427535153925418,16.652563522370134,0,0.0866743996739387,-100.0,-0.0866743996739387,2022,20.0
Ellis Simms,1,1.0451708808541298,-0.0451708808541297,-4.321865608924681,0,0.0746167004108429,-100.0,-0.0746167004108429,2022,21.0
Wout Faes,1,1.100052266381681,-0.1000522663816809,-9.095228421352685,2,0.5714022628962994,250.0161147179372,1.4285977371037006,2022,24.0
Joël Veltman,1,1.341551687568426,-0.3415516875684259,-25.45945048062153,1,1.0200357679277658,-1.964222094728024,-0.0200357679277658,2022,30.0
Liam Cooper,1,0.9520196840167046,0.0479803159832954,5.039844951614841,0,0.4224689118564129,-100.0,-0.4224689118564129,2022,30.0
Sékou Mara,1,1.0406398912891746,-0.0406398912891745,-3.905279014321534,2,1.068390192463994,87.19752522132987,0.931609807536006,2022,20.0
Moisés Caicedo,1,1.2356434240937233,-0.2356434240937233,-19.070503633890564,1,2.643754145130515,-62.17500020408922,-1.643754145130515,2022,20.0
Sam Greenwood,1,0.6907202005386353,0.3092797994613647,44.77642310449052,2,0.9013200886547564,121.89675179492023,1.0986799113452437,2022,20.0
Dango Ouattara,1,3.2873998740687966,-2.2873998740687966,-69.58082258601824,3,2.4152716528624296,24.20963068251916,0.5847283471375704,2022,20.0
Amadou Onana,1,3.0847347732633352,-2.0847347732633352,-67.58230209393005,2,2.063957966864109,-3.098801811418868,-0.063957966864109,2022,20.0
Romeo Lavia,1,0.2631778074428439,0.7368221925571561,279.9712482281306,0,0.5177656905725598,-100.0,-0.5177656905725598,2022,18.0
Jakub Kiwior,1,0.0984370782971382,0.9015629217028618,915.8773678566936,0,0.0273778699338436,-100.0,-0.0273778699338436,2022,22.0
Toti,1,0.2356519745662808,0.7643480254337192,324.35460251946006,0,0.184598222374916,-100.0,-0.184598222374916,2022,21.0
Tetê,1,1.8560382332652807,-0.8560382332652807,-46.12179953638533,0,0.3867563046514988,-100.0,-0.3867563046514988,2022,22.0
Stefan Bajcetic,1,0.9587988276034594,0.0412011723965406,4.297165496074287,0,0.7506909966468811,-100.0,-0.7506909966468811,2022,17.0
Ryan Christie,1,2.728575311601162,-1.728575311601162,-63.350837495733714,1,2.0688769351691008,-51.66459720243029,-1.0688769351691008,2022,27.0
Brenden Aaronson,1,3.9435534365475178,-2.9435534365475178,-74.6421592583902,3,3.362793898209929,-10.788466649801231,-0.362793898209929,2022,21.0
Joe Worrall,1,0.9123191181570292,0.0876808818429708,9.610768874392823,0,0.567169152200222,-100.0,-0.567169152200222,2022,25.0
Lewis O&#039;Brien,1,0.4231923129409551,0.5768076870590448,136.29918819898853,0,0.1791051030158996,-100.0,-0.1791051030158996,2022,24.0
Lisandro Martínez,1,0.5251706019043922,0.4748293980956077,90.41431420071204,0,0.2293218709528446,-100.0,-0.2293218709528446,2022,24.0
Matheus Nunes,1,2.3803958501666784,-1.3803958501666784,-57.99018050170191,1,2.0282051162794232,-50.69532208683023,-1.0282051162794232,2022,23.0
Fábio Vieira,1,0.7378775309771299,0.26212246902287,35.52384481415987,2,2.2388318199664354,-10.667698119906836,-0.2388318199664354,2022,23.0
Noni Madueke,1,0.9803801961243152,0.0196198038756848,2.0012444104080007,0,0.513928035274148,-100.0,-0.513928035274148,2022,20.0
Facundo Buonanotte,1,1.0888761393725872,-0.0888761393725872,-8.162190001132528,1,0.5841287039220333,71.19514813870116,0.4158712960779667,2022,17.0
Antoine Semenyo,1,0.3684318736195564,0.6315681263804436,171.42059946545294,0,0.0759903937578201,-100.0,-0.0759903937578201,2022,22.0
João Gomes,1,0.2052773246541619,0.7947226753458381,387.14586556734207,0,0.1225481405854225,-100.0,-0.1225481405854225,2022,21.0
Bernd Leno,0,0.0,0.0,,0,0.0308126993477344,-100.0,-0.0308126993477344,2022,30.0
Thiago Alcántara,0,0.3972757617011666,-0.3972757617011666,-100.0,0,1.4019673261791468,-100.0,-1.4019673261791468,2022,31.0
Steve Cook,0,0.1638485975563526,-0.1638485975563526,-100.0,0,0.7961927652359009,-100.0,-0.7961927652359009,2022,31.0
Matt Ritchie,0,0.0,0.0,,0,0.0817376971244812,-100.0,-0.0817376971244812,2022,32.0
Junior Stanislas,0,0.0267488993704319,-0.0267488993704319,-100.0,0,0.0846412032842636,-100.0,-0.0846412032842636,2022,32.0
Danny Ward,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
James Milner,0,0.3870005868375301,-0.3870005868375301,-100.0,1,1.6215140726417303,-38.329243213361394,-0.6215140726417303,2022,36.0
Mohamed Elneny,0,0.0,0.0,,0,0.0,,0.0,2022,30.0
Calum Chambers,0,0.0993134919553995,-0.0993134919553995,-100.0,0,0.3778975680470466,-100.0,-0.3778975680470466,2022,27.0
Wayne Hennessey,0,0.0,0.0,,0,0.0,,0.0,2022,35.0
Angelo Ogbonna,0,0.2092116959393024,-0.2092116959393024,-100.0,0,0.4893949385732412,-100.0,-0.4893949385732412,2022,34.0
Aaron Cresswell,0,0.4190359637141227,-0.4190359637141227,-100.0,1,3.1738543678075075,-68.49256821160328,-2.1738543678075075,2022,32.0
David de Gea,0,0.0,0.0,,0,0.0185502003878355,-100.0,-0.0185502003878355,2022,31.0
Jesse Lingard,0,0.6977619081735611,-0.6977619081735611,-100.0,0,0.4312230888754129,-100.0,-0.4312230888754129,2022,29.0
Joe Rothwell,0,0.1488286033272743,-0.1488286033272743,-100.0,1,1.1982360780239103,-16.543991760858546,-0.1982360780239103,2022,27.0
Joel Robles,0,0.0,0.0,,0,0.0,,0.0,2022,32.0
Nathaniel Clyne,0,0.0,0.0,,0,0.7021582964807749,-100.0,-0.7021582964807749,2022,31.0
Jordan Henderson,0,0.8594531016424298,-0.8594531016424298,-100.0,2,3.592609709128737,-44.33016214040599,-1.592609709128737,2022,32.0
James McArthur,0,0.0,0.0,,0,0.0,,0.0,2022,34.0
Alex McCarthy,0,0.0,0.0,,0,0.0,,0.0,2022,32.0
Hugo Lloris,0,0.0,0.0,,0,0.0,,0.0,2022,35.0
Kyle Walker,0,0.3253306970000267,-0.3253306970000267,-100.0,0,0.2089456282556057,-100.0,-0.2089456282556057,2022,32.0
Dele Alli,0,0.0,0.0,,0,0.0,,0.0,2022,26.0
Josh Onomah,0,0.0,0.0,,0,0.0,,0.0,2022,25.0
Idrissa Gueye,0,0.5034467745572329,-0.5034467745572329,-100.0,1,0.9359579710289836,6.84240435503842,0.0640420289710164,2022,33.0
César Azpilicueta,0,0.3268246091902256,-0.3268246091902256,-100.0,0,1.4374469444155693,-100.0,-1.4374469444155693,2022,32.0
Ruben Loftus-Cheek,0,0.856397295370698,-0.856397295370698,-100.0,1,1.7559158895164728,-43.04966394060194,-0.7559158895164728,2022,26.0
Asmir Begovic,0,0.0,0.0,,0,0.0,,0.0,2022,35.0
Lukasz Fabianski,0,0.0,0.0,,0,0.0,,0.0,2022,38.0
André Ayew,0,0.9884005077183248,-0.9884005077183248,-100.0,0,0.0331967063248157,-100.0,-0.0331967063248157,2022,32.0
Jordan Pickford,0,0.0,0.0,,1,0.3126417994499206,219.85486322029095,0.6873582005500793,2022,28.0
N&#039;Golo Kanté,0,0.308291532099247,-0.308291532099247,-100.0,1,2.0793348141014576,-51.90769696066818,-1.0793348141014576,2022,32.0
Daniel Amartey,0,1.054015912115574,-1.054015912115574,-100.0,0,0.4650263823568821,-100.0,-0.4650263823568821,2022,27.0
Jamaal Lascelles,0,0.120240394026041,-0.120240394026041,-100.0,0,0.0,,0.0,2022,28.0
Jack Colback,0,0.0,0.0,,0,0.2822478041052818,-100.0,-0.2822478041052818,2022,32.0
Jonjo Shelvey,0,0.1604539966210723,-0.1604539966210723,-100.0,0,0.3491519913077354,-100.0,-0.3491519913077354,2022,30.0
Ayoze Pérez,0,0.8422358185052872,-0.8422358185052872,-100.0,1,1.504247609525919,-33.521582905146744,-0.504247609525919,2022,29.0
Nathan Redmond,0,0.0,0.0,,0,0.0,,0.0,2022,28.0
Jonny Evans,0,0.0843219012022018,-0.0843219012022018,-100.0,0,0.0927421972155571,-100.0,-0.0927421972155571,2022,34.0
Salomón Rondón,0,0.7647659070789814,-0.7647659070789814,-100.0,0,0.1265218034386634,-100.0,-0.1265218034386634,2022,32.0
Adam Smith,0,0.9768042117357254,-0.9768042117357254,-100.0,1,1.4084933251142502,-29.002148453995343,-0.4084933251142502,2022,31.0
Fraser Forster,0,0.0,0.0,,0,0.0,,0.0,2022,34.0
Oriol Romeu,0,0.0,0.0,,0,0.0,,0.0,2022,30.0
Cédric Soares,0,0.0555640272796154,-0.0555640272796154,-100.0,0,0.1316027827560901,-100.0,-0.1316027827560901,2022,30.0
Matt Targett,0,0.0252592992037534,-0.0252592992037534,-100.0,0,0.3976358901709318,-100.0,-0.3976358901709318,2022,26.0
Sam Johnstone,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
Kevin Mbabu,0,0.0,0.0,,1,0.5595380067825317,78.71886947416189,0.4404619932174682,2022,27.0
Mason Holgate,0,0.9284062683582306,-0.9284062683582306,-100.0,0,0.3237291630357504,-100.0,-0.3237291630357504,2022,25.0
Joseph Gomez,0,0.120236212387681,-0.120236212387681,-100.0,0,0.0427149012684822,-100.0,-0.0427149012684822,2022,25.0
Tom Davies,0,1.3129857713356614,-1.3129857713356614,-100.0,0,0.1336751990020275,-100.0,-0.1336751990020275,2022,24.0
Sergi Canos,0,0.0599079988896846,-0.0599079988896846,-100.0,0,0.0176229998469352,-100.0,-0.0176229998469352,2022,26.0
Alisson,0,0.0,0.0,,1,0.168625995516777,493.0283743828261,0.831374004483223,2022,29.0
Neto,0,0.0,0.0,,0,0.0,,0.0,2022,33.0
Mario Lemina,0,0.2064824542030692,-0.2064824542030692,-100.0,1,0.1570493020117283,536.7427216743191,0.8429506979882717,2022,28.0
Remo Freuler,0,0.3386984970420599,-0.3386984970420599,-100.0,0,0.4867018014192581,-100.0,-0.4867018014192581,2022,30.0
Sasa Lukic,0,0.1066898759454488,-0.1066898759454488,-100.0,0,0.0,,0.0,2022,27.0
Emil Krafth,0,0.0,0.0,,0,0.0,,0.0,2022,27.0
Nathaniel Chalobah,0,0.0855346992611885,-0.0855346992611885,-100.0,0,0.0,,0.0,2022,27.0
Ryan Fraser,0,0.3093165084719658,-0.3093165084719658,-100.0,0,0.3554232940077781,-100.0,-0.3554232940077781,2022,28.0
Harry Maguire,0,0.1488308310508728,-0.1488308310508728,-100.0,0,0.3812321983277797,-100.0,-0.3812321983277797,2022,29.0
Andrew Robertson,0,1.0899251960217953,-1.0899251960217953,-100.0,8,6.820856744423509,17.287318877361223,1.1791432555764914,2022,28.0
Adam Forshaw,0,0.0106636295095086,-0.0106636295095086,-100.0,0,0.4425672311335802,-100.0,-0.4425672311335802,2022,30.0
Javier Manquillo,0,0.0,0.0,,0,0.0,,0.0,2022,28.0
Jack Stephens,0,0.2225914001464843,-0.2225914001464843,-100.0,0,0.2588117085397243,-100.0,-0.2588117085397243,2022,28.0
Ainsley Maitland-Niles,0,0.0137403002008795,-0.0137403002008795,-100.0,0,0.4833124335855245,-100.0,-0.4833124335855245,2022,24.0
Lewis Cook,0,0.183636961504817,-0.183636961504817,-100.0,2,2.3000271562486887,-13.044504950021055,-0.3000271562486887,2022,25.0
Diego Llorente,0,0.301153801381588,-0.301153801381588,-100.0,0,0.0,,0.0,2022,28.0
Vicente Guaita,0,0.0,0.0,,0,0.0,,0.0,2022,35.0
Keylor Navas,0,0.0,0.0,,0,0.0,,0.0,2022,35.0
Raphael Varane,0,0.911432646214962,-0.911432646214962,-100.0,0,0.1431176997721195,-100.0,-0.1431176997721195,2022,30.0
Alphonse Areola,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
Aymeric Laporte,0,0.7524237418547273,-0.7524237418547273,-100.0,0,0.212882986292243,-100.0,-0.212882986292243,2022,28.0
Thilo Kehrer,0,0.654550208710134,-0.654550208710134,-100.0,2,0.7119171218946576,180.9315773551433,1.2880828781053424,2022,25.0
Maxwel Cornet,0,1.092479458078742,-1.092479458078742,-100.0,0,0.0942045971751213,-100.0,-0.0942045971751213,2022,25.0
Thiago Silva,0,1.4437993383035064,-1.4437993383035064,-100.0,2,0.573215376585722,248.90899331987973,1.426784623414278,2022,37.0
Layvin Kurzawa,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
Fabinho,0,0.6533067272976041,-0.6533067272976041,-100.0,2,2.687867143191397,-25.5915603914362,-0.6878671431913972,2022,28.0
João Moutinho,0,0.9379508132115006,-0.9379508132115006,-100.0,2,2.346919506788254,-14.78190904224965,-0.3469195067882538,2022,35.0
Morgan Sanson,0,0.0,0.0,,0,0.0,,0.0,2022,27.0
Raúl Jiménez,0,2.711337735876441,-2.711337735876441,-100.0,1,1.5050795823335648,-33.55833061999681,-0.5050795823335648,2022,31.0
Álex Moreno,0,0.6219645887613297,-0.6219645887613297,-100.0,3,2.47616658359766,21.155015170314364,0.5238334164023399,2022,29.0
Mateusz Klich,0,0.1730077974498272,-0.1730077974498272,-100.0,0,0.2886551991105079,-100.0,-0.2886551991105079,2022,32.0
Emiliano Martinez,0,0.0,0.0,,0,0.1398649960756302,-100.0,-0.1398649960756302,2022,31.0
Clement Lenglet,0,0.960752010345459,-0.960752010345459,-100.0,2,0.7074382677674294,182.71017997255143,1.2925617322325706,2022,28.0
Kepa,0,0.0,0.0,,0,0.0,,0.0,2022,28.0
Naby Keita,0,0.4318549875169992,-0.4318549875169992,-100.0,0,0.7309129983186722,-100.0,-0.7309129983186722,2022,28.0
Marcel Sabitzer,0,0.6979504860937595,-0.6979504860937595,-100.0,1,1.3641165122389791,-26.692478902798417,-0.3641165122389791,2022,28.0
Weston McKennie,0,0.590064475312829,-0.590064475312829,-100.0,1,0.7054706662893295,41.74933810640928,0.2945293337106704,2022,23.0
Wilfred Ndidi,0,0.1515615982934832,-0.1515615982934832,-100.0,0,0.0530797010287642,-100.0,-0.0530797010287642,2022,25.0
Luka Milivojevic,0,0.2416350301355123,-0.2416350301355123,-100.0,0,0.1513487976044416,-100.0,-0.1513487976044416,2022,32.0
Nick Pope,0,0.0,0.0,,0,0.0174218993633985,-100.0,-0.0174218993633985,2022,30.0
Aaron Wan-Bissaka,0,1.1713167987763882,-1.1713167987763882,-100.0,0,1.153474660590291,-100.0,-1.153474660590291,2022,24.0
Aaron Ramsdale,0,0.0,0.0,,0,0.0,,0.0,2022,24.0
Yves Bissouma,0,0.1294596353545785,-0.1294596353545785,-100.0,0,0.4400514382869005,-100.0,-0.4400514382869005,2022,25.0
Cafú,0,0.0,0.0,,0,0.0,,0.0,2022,29.0
Diego Carlos,0,0.7391797844320536,-0.7391797844320536,-100.0,0,0.0345584973692894,-100.0,-0.0345584973692894,2022,29.0
Boubacar Kamara,0,0.0835402803495526,-0.0835402803495526,-100.0,1,0.6932991156354547,44.23788772374729,0.3067008843645453,2022,22.0
Moussa Niakhate,0,1.2535991268232465,-1.2535991268232465,-100.0,0,0.0697230026125907,-100.0,-0.0697230026125907,2022,26.0
Jairo Riedewald,0,0.0538971312344074,-0.0538971312344074,-100.0,0,0.0,,0.0,2022,27.0
Zanka,0,0.4019469805061817,-0.4019469805061817,-100.0,0,0.2393823862075805,-100.0,-0.2393823862075805,2022,33.0
Jan Bednarek,0,0.3442239593714475,-0.3442239593714475,-100.0,0,0.1472967974841594,-100.0,-0.1472967974841594,2022,26.0
Shane Duffy,0,0.0223742593079805,-0.0223742593079805,-100.0,0,0.0,,0.0,2022,30.0
Ederson,0,0.0,0.0,,1,0.2855649888515472,250.18298427327744,0.7144350111484528,2022,28.0
Victor Lindelöf,0,0.2323515973985195,-0.2323515973985195,-100.0,0,0.0846685543656349,-100.0,-0.0846685543656349,2022,28.0
Ludwig Augustinsson,0,0.0730345025658607,-0.0730345025658607,-100.0,0,0.0,,0.0,2022,28.0
Denis Zakaria,0,0.2399110049009323,-0.2399110049009323,-100.0,0,0.0211979001760482,-100.0,-0.0211979001760482,2022,25.0
Nélson Semedo,0,0.7855268660932779,-0.7855268660932779,-100.0,1,0.6530346218496561,53.13123784579732,0.3469653781503439,2022,28.0
Davinson Sánchez,0,0.3042332818731665,-0.3042332818731665,-100.0,0,0.1408364623785019,-100.0,-0.1408364623785019,2022,26.0
Robin Koch,0,1.059426173567772,-1.059426173567772,-100.0,0,0.2720854748040437,-100.0,-0.2720854748040437,2022,26.0
Boubakary Soumare,0,0.0206572990864515,-0.0206572990864515,-100.0,0,0.2854275647550821,-100.0,-0.2854275647550821,2022,24.0
Ibrahima Konaté,0,1.5610232884064317,-1.5610232884064317,-100.0,0,0.2667285501956939,-100.0,-0.2667285501956939,2022,23.0
Harry Souttar,0,1.3052809908986092,-1.3052809908986092,-100.0,1,0.1511544995009899,561.5747485528548,0.8488455004990101,2022,23.0
Pedro Neto,0,1.1067704604938626,-1.1067704604938626,-100.0,0,2.707404026761651,-100.0,-2.707404026761651,2022,22.0
Ben Johnson,0,0.0838250741362571,-0.0838250741362571,-100.0,0,0.2368279919028282,-100.0,-0.2368279919028282,2022,22.0
Manuel Akanji,0,1.069366091862321,-1.069366091862321,-100.0,1,0.2808441743254661,256.0693407302496,0.7191558256745338,2022,27.0
Martin Dubravka,0,0.0,0.0,,0,0.0,,0.0,2022,34.0
Trevoh Chalobah,0,0.7949223592877388,-0.7949223592877388,-100.0,0,0.1997714750468731,-100.0,-0.1997714750468731,2022,23.0
Sergio Gómez,0,0.3138598967343569,-0.3138598967343569,-100.0,1,0.4458680246025324,124.2816135764494,0.5541319753974676,2022,21.0
Ibrahima Diallo,0,0.1378516973927617,-0.1378516973927617,-100.0,0,0.1038510017096996,-100.0,-0.1038510017096996,2022,23.0
David Brooks,0,0.2445639120414853,-0.2445639120414853,-100.0,0,0.1819901317358017,-100.0,-0.1819901317358017,2022,25.0
Neeskens Kebano,0,0.7552167885005474,-0.7552167885005474,-100.0,3,1.5724477292969825,90.78535611109022,1.4275522707030175,2022,30.0
Willy Boly,0,0.0699901822954416,-0.0699901822954416,-100.0,1,0.117637999355793,750.0654596951505,0.882362000644207,2022,31.0
Rúben Vinagre,0,0.0,0.0,,0,0.0,,0.0,2022,23.0
Edouard Mendy,0,0.0,0.0,,0,0.0,,0.0,2022,30.0
Ryan Fredericks,0,0.0,0.0,,0,0.0990857034921646,-100.0,-0.0990857034921646,2022,29.0
Mohammed Salisu,0,1.6058198306709528,-1.6058198306709528,-100.0,1,0.6115739094093442,63.51253456279655,0.3884260905906558,2022,23.0
Georginio Rutter,0,0.2494509778916835,-0.2494509778916835,-100.0,1,0.4192553162574768,138.51814424837755,0.5807446837425232,2022,20.0
Robin Olsen,0,0.0,0.0,,0,0.0,,0.0,2022,32.0
Hamed Junior Traore,0,0.7354794796556234,-0.7354794796556234,-100.0,0,0.8439797200262547,-100.0,-0.8439797200262547,2022,22.0
Wout Weghorst,0,2.2213404029607773,-2.2213404029607773,-100.0,1,1.1286072386428714,-11.39521653232697,-0.1286072386428713,2022,29.0
Saman Ghoddos,0,0.0554910004138946,-0.0554910004138946,-100.0,0,0.2644379809498787,-100.0,-0.2644379809498787,2022,28.0
Marc Cucurella,0,0.3548601996153593,-0.3548601996153593,-100.0,2,1.018142694607377,96.43611947451564,0.981857305392623,2022,24.0
Cristian Romero,0,0.859663300216198,-0.859663300216198,-100.0,1,0.888403657823801,12.561445598902758,0.1115963421761989,2022,24.0
Emile Smith-Rowe,0,0.3294837065041065,-0.3294837065041065,-100.0,2,1.042964968830347,91.76099483407752,0.9570350311696528,2022,22.0
Jason Steele,0,0.0,0.0,,1,0.1888159960508346,429.6161453030556,0.8111840039491653,2022,31.0
Leander Dendoncker,0,0.5861904192715883,-0.5861904192715883,-100.0,0,0.6650882922112942,-100.0,-0.6650882922112942,2022,27.0
Conor Coventry,0,0.0,0.0,,0,0.0,,0.0,2022,22.0
Yan Valery,0,0.0,0.0,,0,0.0,,0.0,2022,23.0
Giulian Biancone,0,0.0,0.0,,0,0.0,,0.0,2022,22.0
Max Kilman,0,1.4871823685243726,-1.4871823685243726,-100.0,0,0.1923391576856374,-100.0,-0.1923391576856374,2022,25.0
Bryan Gil Salvatierra,0,0.0724655985832214,-0.0724655985832214,-100.0,1,0.2734795957803726,265.6579925630302,0.7265204042196274,2022,22.0
Tyler Adams,0,0.0683434996753931,-0.0683434996753931,-100.0,0,1.370405713096261,-100.0,-1.370405713096261,2022,23.0
